text,id,pubdate
L like the #NewTwitter proportions and design. Apparently based on golden ratio http://mashable.com/2010/09/29/new-twitter-golden-ratio/,2717248282,18547
finally got the #newtwitter !!!,2717247959,18547
i actually like the #NewTwitter now. :o,2717245667,18547
"I love #newtwitter just because it interprets my hitting the F5 as ""retweet @wilw"". Every. Time. Best bug _ever_",2717245131,18547
Why the shebangs in #newtwitter URLs? http://code.google.com/web/ajaxcrawling/docs/getting-started.html,2717244786,18547
#Newtwitter tryna be like facebook & shit,2717241385,18547
I think there is something wrong with the #newtwitter ... it says it didn't send the message and on my app there are two of the same O_o,2717238672,18547
"Signed onto #newtwitter for a few minutes & a message popped up: You have exceeded your hourly usage. Really, Twitter? Really?",2717234648,18547
the only thing i hate about #newtwitter is i cant see when ppl tweeted..it affects my mentions..idk if theyre from 2 hrs ago or 30 secs ago,2717233837,18547
"#newtwitter I like it except for 'message'. Followers disappear, sent DMs don't show, no 'light on' for new DM. Is it operator headspace?",2717232804,18547
The #NewTwitter is growing on me...,2717232413,18547
#newtwitter is fuckin up my tweets n my followers!!! wtf,2717232071,18547
"I'm actually using #NewTwitter since TweetDeck for some reason started messing up, weird but not too shabby...",2717231632,18547
@UniqueMakis ah...silly #newtwitter and the impossibility of DMs...,2717231218,18547
retweet if ur using #newtwitter,2717229973,18547
"Just got #NewTwitter, really enjoying it even though I rarely ever use twitter from the web.  This may just be what it takes to change that",2717229611,18547
". -- Check It Out  #NewTwitter ft Will.I.Am & Nicki Minaj http://t.co/brt7SbO vía @youtube @iamwill :D i can't belive, check it out :D",2717227982,18547
"Oh hey. Subito, #newtwitter. Nifty.",2717225245,18547
"RT @87IWasBornReady Finally can get the #NewTwitter , is it even worth it?!? Noooooo U wsill regret it!",2717216590,18547
still cant quote on this #newtwitter #fixit,2717215395,18547
"Finally can get the #NewTwitter , is it even worth it?!?",2717213114,18547
I dnt really care for #newtwitter... #imjustsayin,2717211850,18547
this #NewTwitter too junky man,2717210300,18547
não gosto do #newtwitter :S,2717206109,18547
RT @WHOOOPThereItIs: The #NewTwitter SUCKS. Switching back to the #oldtwitter (:,2717204639,18547
The #NewTwitter SUCKS. Switching back to the #oldtwitter (:,2717203525,18547
"Mannn, I got get on this #twitter thing more. I love the updates, but maybe make it slimmer again?? #newtwitter",2717199900,18547
...likes the #NewTwitter look. Maybe now I can use it.,2717196680,18547
Understanding the #NewTwitter (Features and How to Use It) RT @mmangen @JDEbberly @DebraUlrich #Tools http://ow.ly/2Sr9p,2717196138,18547
"im actually considering getting #newtwitter just to get rid of the bar at the tp of the page, its annoying me to fuck",2717194664,18547
Where can I search topics on the #newtwitter ?,2717194208,18547
Still can't make up my mind about #NewTwitter!,2717192010,18547
"Bored, trying to get used to #NewTwitter",2717191508,18547
RT @ItsBecky_x: @ShannonKiff #newtwitter rocks! GTFO Twitter :'l x,2717189272,18547
RT @Oc_Danielle: Dear twitter STOP DELETING MY TWEET'S YOUR DRIVING  MY CRAZY TODAY. = / STILL HATE  THE #NewTwitter,2717188672,18547
it looks so weird now. im use to #newtwitter.,2717185111,18547
"@Cottonballs64 That tweet was confusing. But it made me laugh... With the #newtwitter, it's easier than ever to talk to yourself!",2717184922,18547
i hate the #newtwitter  >:o,2717184869,18547
"@PatKanesMane Down with #NewTwitter! Slow, and buggy, I detested it.",2717181198,18547
"Dear #newtwitter, Thank you for making me feel kind of stupid. I was on top of the world. Love, ~ AM",2717180802,18547
View Source on #newtwitter is neat.,2717177933,18547
And here I thought it was just a rumor: http://yfrog.com/e6kmkp #NewTwitter,2717177132,18547
"guess it may be #newTwitter, but somehow I'm now following people I've never followed, happening to anyone else?",2717176275,18547
@1bonsu Lol.... Thats #newtwitter for u.......,2717172664,18547
Am i the only person loving #newtwitter atm??? I like it a lot!,2717171989,18547
"Give #newtwitter another chance? It's like boyfriend who fucked you over but you want to give another chance.  OK, maybe it's not like that",2717167321,18547
Is there a way to not switch to the #NewTwitter and get rid of that god damn bar?,2717166746,18547
I don't like that on the #newtwitter it does not show my retweets! BOO!,2717160552,18547
#NewTwitter /o/,2717159611,18547
Yeah! I just got the #newtwitter - better late than never right?,2717157101,18547
How absurd that #newTwitter embeds twitpic but not a direct link to a jpeg or png.,2717156723,18547
loving #NewTwitter !!!!!!!!!!!!!!!!,2717156586,18547
How to Create Backgrounds for the #newtwitter http://bit.ly/8ZONep,2717156166,18547
"@kethylayla  twitter, msn, fazendo programas, assistindo #TheBigBangTheory .... e vendo como funciona o #newTwitter",2717154297,18547
#newtwitter is fuckin me up right now. maybe my job is blocking it or something.,2717152611,18547
"The #newtwitter is making me a bit confused, I feel like an old lady!",2717152312,18547
"The #newtwitter waste my time..ugh too slow and complicated -.-""",2717149384,18547
@ThetaMom Nope.  I too am rejecting #newtwitter,2717147773,18547
trying #newtwitter not quite sure if i like it better or if it is just different & equal,2717147474,18547
"@sarahokeefe Maybe it's like The Sneetches by Dr. Suess, and only those with #newtwitter have stars-upon-thars?",2717143341,18547
i'm not feelin the #NewTwitter,2717141994,18547
How do you view (direct) messages now? Do they show up as mentions? #newtwitter,2717141371,18547
#NewTwitter************,2717140989,18547
So I'm goin thru the TT #newtwitter and @Jay_Bhansali seems to be the only one to like it..,2717140404,18547
Does everybody have the #newTwitter now? everybody all caught up ?,2717139751,18547
@GiniMartinez  are you on the #newtwitter so many glitches I stay mainly w/old twitter right now- lists r 1 problem-updating in real time 2,2717138867,18547
"@BobaTitan I'm not a fan of the #newtwitter yet, yourself?",2717138497,18547
#oldtwitter > #newtwitter,2717133748,18547
i still have an amazing background with or without #newtwitter.,2717127852,18547
Finally I seem to be able to list ppl in #newtwitter. I wonder if that's just because I started using Chrome?,2717125917,18547
@RedShiftRadioUK thanks for the @driveforchange Rt :-) I think we won't have a choice about #newtwitter eventually it will just take over :,2717125336,18547
Not about Twitter signing me out man! Musit be this whole thing with #NewTwitter.,2717124664,18547
huveeeeeeeeeeeeeee.... #NewTwitter . I got it man,2717123352,18547
"Love the ""are you sure"" RT screen on the #NewTwitter; no more confusing follow & RT",2717123267,18547
This #newtwitter is weird. I don't like it. I am glad I am on twitter from my phone 95% of the time.,2717121916,18547
"Pressing the ""k"" keyboard shortcut at the top of the #newtwitter timeline should load the new tweets, rather then having to use the mouse.",2717120055,18547
Everybody tlkn bout dhis #newtwitter and I have been usin my iPod all this time nd still dnt kno wah ih look like..,2717119645,18547
RT @BellalovesJDB: No @twitter I don't wanna try the #newtwitter. Now please remove that stupid bar saying I should try it. k thanks,2717118688,18547
#Newtwitter no esta tan mal!,2717118313,18547
RT @FrancesAnnee: NO #NewTwitter i DO NOT want to try you! GO AWAY!,2717117984,18547
Learning about the Hide Repeated Promoted Tweets Chrome extension for #newtwitter #devnest,2717117946,18547
WHAT'S HAPPENING? ÉEEE??? QUER MESMO SABER? EU VOU TE FALAR WHAT'S HAPPENING JA JÁ #NEWTWITTER FILHO DUMA KENGA,2717117936,18547
@CRUKWalton haha! you don't seem to be the only one! Judging by the comments about #newtwitter I don't think i'll bother!,2717117818,18547
"@steven_amani too busy, too cluttered... & I was so looking forward to it too :( #newtwitter",2717116050,18547
I was using #oldtwitter and some of my tweets were missing. I think #newtwitter was messing things up.,2717115749,18547
Really liking #NewTwitter :),2717115589,18547
#newtwitter - annoying - because of promoted tweets - 'hide repeated promoted tweets' @graysuth (Broadcasting live at http://ustre.am/oUVR),2717114045,18547
also should figure out this #newtwitter business. there is too much info on my screen!!,2717113876,18547
#newtwitter just materialized onto my laptop. i dont like #newtwitter. it needs to gtfo. kthx.,2717108906,18547
"Even though #newtwitter is massively failing me today, I'm lol'ing full time at the food chatter on here today. MUY entertaining!",2717105713,18547
RT @FrancesAnnee: NO #NewTwitter i DO NOT want to try you! GO AWAY!,2717102900,18547
Im using the #NewTwitter and i like itt :),2717102881,18547
NO ME GUSTA EL #NEWTWITTER,2717101986,18547
I See The #newtwitter makes more people wanna use the Web More,2717100303,18547
RT @twitter: 2 million views of #NewTwitter video! You all deserve a free download of the song. Get it here http://t.co/6qQkuTe thx to @fre,2717099835,18547
Wish #newtwitter had a way to filter OUT tweets with a given hashtag. Some of my followers are doubtless sick and tired of #MIRcon,2717098678,18547
I'm not in love with #NewTwitter,2717095818,18547
"Oooh, and I have #newtwitter!",2717095393,18547
RT @kikolani: RT @allenmireles How to Create Custom Backgrounds for New Twitter via @9Clouds http://bit.ly/av0GBY #NewTwitter,2717094620,18547
@askearly @Twitter we gotta do that at least once a day! #NewTwitter,2717094386,18547
"tons of complaints about #newtwitter & lost backgrounds. You either have a small monitor or it's set to a low resolution, try over 1024x768",2717093643,18547
testing http://tumbl.in/ today: browse links from ur twitter timeline in ur browser window.  not sure how this is better than #newtwitter ?,2717090290,18547
I now have #newtwitter. It looks far too pretty for my liking.,2717088395,18547
"Twitter founders talk up a Twitter love storm http://t.co/PB4U89k @vatortv #newtwitter, 140-character limit, #iranelection, Promoted Produc",2717086607,18547
Loving #newtwitter. Wish the 'Enter' key was a way to hit tweet. #entertotweet. RT #entertotweet please and thank you.,2717086325,18547
RT @TheTop10Blog: RT @grattonboy: RT @adamsconsulting RT @ cheth : 25 #NewTwitter Keyboard Shortcuts - http://bit.ly/aQ7nhL via @ amancool5,2717086274,18547
Still don't know how to use the fuckin #newtwitter :/ ugh ..I love the old one!,2717085939,18547
@JulesPit yes they finally let me into twitter heaven! :) i love the #newtwitter,2717084779,18547
RT @grattonboy: RT @adamsconsulting RT @ cheth : 25 #NewTwitter Keyboard Shortcuts - http://bit.ly/aQ7nhL via @ amancool5,2717084505,18547
#NewTwitter is confusing...,2717083225,18547
"it's time to get off twitter cuz i really refuse to use the #newtwitter. thought i liked it, but i don't.",2717082521,18547
But I had to come back to old Twitter because #newtwitter wasn't letting me tweet anymore,2717082452,18547
So...I'm not a fan of #NewTwitter. Am I the only one?,2717082159,18547
@MrsDamienMarley lol my bad i be extra late lookn at the replies .. still gettn use to this #NewTwitter lls and Idc .. wut time,2717081740,18547
not switching to #newtwitter so I can look at the hotguy on my background,2717080933,18547
Dr Insult thinks #newtwitter is a complaint from one of his patients. #iphone #app http://bit.ly/d9pKCi #free #comedy #humor #doctor,2717078769,18547
"RT @Brian_GriffinFG: Hello Twitter, If you're going to change to the #newtwitter make sure you give option to go back to the old one, Thank",2717078479,18547
"@couldyoujustnot yes, that is correct. Though I seem to have reverse evolved; I preferred being a bird. Damn you, #NewTwitter!",2717078273,18547
#newtwitter suuuccckksss. I switched back to the original after like 10 minutes.,2717077394,18547
Both #newtwitter and #twitter are crapping out.,2717076820,18547
RT @twitter: What is #newtwitter? Check it out with some help from @IamWill & @NickiMinaj! --> http://t.co/LhujIii (via @interscope),2717075560,18547
#newtwitter saw it briefly 4 the 1st time last night. Does it finally have a an url shrinker built in? Forgot 2 look,2717073396,18547
i love the #NewTwitter!!!!,2717072554,18547
#NewTwitter feature request. Ability to choose a List as my default view. Maybe call it My Twitterati?,2717071495,18547
#NewTwitter on the computer is tht work #nice,2717070786,18547
eugh...#newtwitter how I hate you! Night night,2717070762,18547
@RobsCumDumpster Yep @Twitter #NewTwitter sucks! Get rid of it! whew.... that felt good,2717070464,18547
@rosiejgenius @freestars I wouldn't have a problem with the #newtwitter If it would let me retweet & reply to people!,2717067272,18547
"VatorNews - Twitter founders talk up a Twitter love storm: #newtwitter, 140-character limit, #iranelection, William.. http://vator.tv/n/129",2717066524,18547
#NewTwitter is actually pretty cool! must say i dig it,2717066143,18547
#newtwitter is good but the timeline should be bigger and the side bar smaller,2717066087,18547
noo i dont like #newtwitter :(,2717066015,18547
#newtwitter and I have fallen out....I have switched back!!,2717065983,18547
I cannot find the retweet function anywhere! Frustrating. #newtwitter,2717064743,18547
"Oh, & btw, I DO NOT like #NewTwitter.",2717064271,18547
RT @Kesha_Army: I like Old Twitter way better than #NewTwitter.,2717063724,18547
finally have #newtwitter! yee looks good,2717061485,18547
@johnarobertson Definitely experiencing a number of glitches with #NewTwitter today - missing tweets etc. Hopefully it all gets worked out.,2717061331,18547
Should I go with #NewTwitter or stay with the old?,2717061015,18547
Only thing the #newtwitter is good for is finding the @ name for u..that's bout it but hell u can do that using tweetdeck,2717060069,18547
#random i refuse to use the #newtwitter,2717058407,18547
Think I've come to terms with #NewTwitter. It's kind of cool.,2717058324,18547
RT @FrancesAnnee: NO #NewTwitter i DO NOT want to try you! GO AWAY!,2717057827,18547
only just got to grips with #twitter but now #NewTwitter?!? goodness,2717056406,18547
RT @FrancesAnnee: NO #NewTwitter i DO NOT want to try you! GO AWAY!,2717053469,18547
RT @FrancesAnnee: NO #NewTwitter i DO NOT want to try you! GO AWAY!,2717053399,18547
RT @Oc_Danielle: Dear twitter STOP DELETING MY TWEET'S YOUR DRIVING  MY CRAZY TODAY. = / STILL HATE  THE #NewTwitter,2717053358,18547
"Yay , Tryout for #NewTwitter is not Permenent for me !",2717052847,18547
RT @FrancesAnnee: NO #NewTwitter i DO NOT want to try you! GO AWAY!,2717052060,18547
I hope #newtwitter does not MESS that up..,2717051124,18547
Don't know how to retweet on this #newtwitter so I guess I'll have to do it the old fashioned way before the retweet button existed lol,2717050286,18547
NO #NewTwitter i DO NOT want to try you! GO AWAY!,2717049827,18547
Dear twitter STOP DELETING MY TWEET'S YOUR DRIVING  MY CRAZY TODAY. = / STILL HATE  THE #NewTwitter,2717049679,18547
I am checking out the #newtwitter.,2717048998,18547
#newtwitter? looks okay so far,2717045699,18547
RE: @cotweet - I just signed up for cotweet & definitely see the potential! It's similar to #newtwitter with more functions (cc: @rotolo),2717044933,18547
#newtwitter sucks. Currently using #oldtwitter,2717044148,18547
"RT @Aiden_Wrenne: Dude, I actually *like* #NewTwitter.",2717043837,18547
@askearly lol cause we hate #NewTwitter! @twitter,2717043580,18547
i hate #newtwitter its ruined my life.,2717042732,18547
PS:  #NewTwitter sucks.,2717042388,18547
#newtwitter died on opera again. I have no idea what's the cause.,2717041211,18547
#Newtwitter doesn't work today...when I click on the Try it Now button it just shows a blank page...,2717038732,18547
"#NewTwitter made a ""thwomp"" noise when I turned it on. Is that normal?",2717034779,18547
RT @devongovett: Removed @tweetie for Mac from my Dock. Now only using @streamie and #newtwitter.,2717034031,18547
Yay!  We have the #NewTwitter!,2717031731,18547
I am #NewTwitter enabled! Like the new tabbed left navigation link interface....,2717030670,18547
im confused w. this #newtwitter lmfaoo,2717029768,18547
is going to have to create a #newTwitter to keep business and personal separate ;-).,2717028503,18547
"@twitter #newtwitter so how do i know if i have new, unread messages?",2717028145,18547
RT its complicated @_GBABY_: Why people hate the #newtwitter so much? I think its coo,2717027539,18547
#newtwitter is cool. #newsgator sales meetings are better. So much activity. So much opportunity.,2717027379,18547
@DeviilBoy oui j'ai vu ça! #newtwitter #sucks,2717026212,18547
RT @_GBABY_ Why people hate the #newtwitter so much? I think its coo <~ cuhz they dont know how to work it. smh. lols.,2717024404,18547
RT @Kelli_Kuervo im stubborn and i refuse to get the #newtwitter >:(,2717023799,18547
I HATE THE WAY YOU CAN'T SEE WHO RETWEETED YOU THAT USED TO MAKE MY DAY....fuck sake #newtwitter,2717023779,18547
"i dont really like the #newtwitter, #justsaying",2717023606,18547
@yummerbunny also... @powertwitter is coming to #newtwitter. they're apparently working out the bugs on it now.,2717023293,18547
#cosign RT @_GBABY_: Why people hate the #newtwitter so much? I think its coo,2717022116,18547
im stubborn and i refuse to get the #newtwitter >:(,2717021286,18547
don't like #newtwitter :/,2717021082,18547
Cliqset is your #newtwitter,2717019851,18547
"RT @Brian_GriffinFG: Hello Twitter, If you're going to change to the #newtwitter make sure you give option to go back to the old one, Thank",2717019194,18547
"I refuse to leave the #newtwitter preview, just incase i never see it again!",2717018880,18547
This #newtwitter isn't working,2717018736,18547
@yummerbunny hey! do you use chrome or firefox? i have a badass script for you that works w/ #newtwitter if so...,2717018330,18547
Why people hate the #newtwitter so much? I think its coo,2717016306,18547
I've been ignoring #newtwitter for so long...,2717015935,18547
soooo it seems as if the #newtwitter is not fuckin wit me...thats coo 2 tho!,2717015732,18547
"@matt_is I'm no longer seeing it in my profile :( Owell, must be #newtwitter!",2717014729,18547
"The #newtwitter makes it really easy to ""un-follow"" dudes you shouldnt have been following in the first place #ftw",2717013575,18547
Nooooo y is my #oldtwitter actn up?! i had to switch to #newtwitter just to tweet! this is terrible smh,2717012002,18547
@Simply_Casey #NEwTwitter can be fucked in the ass no vasline for all i care....i hate it...,2717009813,18547
Ummm where's the reply button!? #newtwitter,2717009161,18547
"Nelly Furtado's ""I'm like a bird"" is going to be relaunched and adapted to the present day, the new name: ""I'm like a Twitter"" #newtwitter",2717005198,18547
@dotina El #newtwitter no es suficiente?,2717000051,18547
@clarissayvette what's the #newtwitter,2716997938,18547
SICK! you can do it with anybody xD try it! only #newtwitter has it.,2716997510,18547
Interesting. #NewTwitter has the same layout dimensions as Facebook. Open each in their own tab and switch back and forth. Do it.,2716996721,18547
"But D: #Newtwitter says somebody retweeted the tweet of the goal, but the #oldtwitter doesn't say that. I trust #oldtwitter.",2716995205,18547
#thanks & #respect to all my followers. I'll have a #breakdown on #newtwitter at some point that we can all laugh at.,2716994747,18547
The appearance of #NewTwitter reminds me from the design of Facebook.,2716994258,18547
"Dude, I actually *like* #NewTwitter.",2716993719,18547
I am on #NewTwitter. EVERYONE BE PROUD.,2716993143,18547
Im kinda liking this #NewTwitter :)x,2716991770,18547
"looks like someone hooked me up with #NewTwitter.  after @ev & @biz's talk last night, i'm excited to check out this UI!",2716989349,18547
@_rafaelhc eu uso o #newtwitter =),2716988279,18547
"@KaryD I agree that #newtwitter doesn't relace Tweetdeck, but my reason: can't find DM column.",2716987038,18547
I think I'm finally warming up to the #newtwitter.,2716985526,18547
#Newtwitter will not let me retweet ;(,2716982166,18547
"@rosiejgenius Yes, hope they've fixed everything before #newtwitter @Twitter impose the new version. Otherwise they'll lose a fair share of",2716979204,18547
@twitter #NewTwitter Sad to report that all my mentions and DMs have gone missing.  Even a new DM I just got email about is absent.,2716974458,18547
#newtwitter,2716972808,18547
i like how the #newtwitter has a drop down menu when typing in/mentioning ppl in your tweets.,2716972422,18547
@selectorsnf I fuckin hate that bro...home and profile should be auto-updated instantly #newtwitter,2716970563,18547
"#newtwitter Background Template | Jamek Studios Blog en formato PSD y Ai, ahora si a ponerle background http://fb.me/JNYUqqha",2716968990,18547
@Brycycle You should now have #newtwitter !,2716967792,18547
#NewTwitter is awesome :D,2716967713,18547
palm got the lamest twitter apps imma just stick w/ #newtwitter instead of the mobile version I guess,2716966144,18547
What im trippin on is how da hell do you use this #newtwitter ish..,2716963073,18547
@aidyTM agreed! I like the #newtwitter too :),2716961711,18547
@milblogging mine did that too; not sure if it's something with #newtwitter or just anoher general fail/loss of data,2716958349,18547
@slaubr really? i love the #newtwitter,2716957133,18547
#newtwitter ist so #september :D,2716956622,18547
This #Newtwitter is iight .... i guess,2716954090,18547
so im finially on the computer & uh #newtwitter sexyy lol i kno im late,2716952387,18547
The amount of finess on my #twitter I mean jheeze I feel like the #newtwitter is a blessings WOW!,2716951686,18547
I notice that only smart people like the #NewTwitter. Do you like it?!,2716950971,18547
@VMFanatic @rosiejgenius I would probably have shifted to the #newtwitter if I could see the background I've put. But they don't want do it,2716946687,18547
"Just noticed something else I love about #newtwitter. Threaded DMs, so you don't have to keep checking to see what you've said already :)",2716946195,18547
Is anyone else experiencing invisible cursor on #newtwitter?,2716944963,18547
I think #newtwitter is more like twitter for iPhone :),2716942447,18547
On #newtwitter they fixed the problem with using white text in the design page. Now does just what I want it to do.,2716941983,18547
#newtwitter flaw : takes a while to update lists. didn't have this problem in the old one.,2716941700,18547
"So far, I'm really liking the new #Twitter interface. Reminds me of HootSuite, etc. Try it, you'll like it. #newtwitter",2716937628,18547
I do not knw how to work the #newtwitter,2716935722,18547
oooo i really like the #newtwitter keyboard shortcuts. they're very similar to the google reader/gmail ones.,2716933001,18547
@Ace2003 eh been working well today for me. I think it's all the changes they're trying to implement with the #NewTwitter,2716931959,18547
@WhitneyCummings i love reading your h@te replies by your followers on #newtwitter!  These people need a life!! LMFAO!!,2716931344,18547
How to Create a Background for the #NewTwitter - by @akcolgan http://bit.ly/aBoIJ6,2716930657,18547
#newtwitter sucks balls,2716928401,18547
to com o #newtwitter agr ):,2716925769,18547
"I wish having the #NewTwitter was a choice, Cause a lot of people don't like it =/",2716922787,18547
"#newtwitter   Want To Send A Tweet To 40,000 Twitter Followers? -  http://miniurls.it/bqBcFO",2716922497,18547
am I last to the #newtwitter party?,2716919535,18547
#newtwitter makes em eye-crossed. Nad dyslexic.,2716917312,18547
Does list creation work for anyone using #newtwitter?,2716915772,18547
ok yea...#newtwitter is starting to bug the hell outta me ><,2716914443,18547
"So, the workplace's new website hub looks a LOT like #NewTwitter. Naturally, I hate it.",2716914286,18547
@Support A couple of my tweets are missing & I can only get #newtwitter to work for an hour.,2716912220,18547
Am i the only one that loves the #NewTwitter?,2716910832,18547
@gracetopia I'm with you and @SocioTom on this one. I like #newtwitter. And #twitter remains the best way to get #GraceCon2011 updates!,2716910620,18547
RT @allenmireles How to Create Custom Backgrounds for New Twitter via @9Clouds http://bit.ly/av0GBY #NewTwitter,2716905445,18547
"I don't like #newtwitter! I don't know how to retweet... ""/",2716905279,18547
if i change to the #newtwitter ... can i change back if i dnt likes?,2716904723,18547
Wow I finally clicked the button that told me to try the #NewTwitter. Change is weird (:,2716904266,18547
@iRiitaa Try the future of Firefox! We need your help testing the new beta and #newtwitter is much faster http://mzl.la/d23n7a #fxhelp,2716902797,18547
doesnt like #NewTwitter,2716900981,18547
Checkin' out the #newtwitter,2716899636,18547
im really starting 2 like the #newtwitter!!!,2716899102,18547
"If that #NewTwitter isn't optional, I will tweet strictly from my phone. I hate it.",2716898456,18547
i have #newtwitter now! only like 2 weeks after @BobVisions,2716898359,18547
cansei de você #newtwitter,2716896445,18547
Ohkay #newtwitter!! I cant #retweet!!!  Uggh,2716895716,18547
Trying to get used to the #newtwitter. Seriously I feel dizzy.,2716895434,18547
#newtwitter,2716894335,18547
"Huh, #newtwitter doesn't update my count when I get new DM's? There's some functionality I'm going to miss",2716892928,18547
"êêê, to com o #newtwitter haha",2716892849,18547
"#NewTwitter I've tried you once, I don't want to try you again.",2716892797,18547
I do really like the #NEWTwitter ... very cool!,2716892482,18547
"my #newtwitter is gone - blank page - back to using #oldtwitter - HELP ME @twitter, I want my #newtwitter back - you're a twit teaser.",2716892196,18547
Pretty much hating the #newtwitter - it feels awkward and cluttered,2716890611,18547
rockin the #newtwitter,2716886710,18547
K Tweeps just got off #TweetDeck & am trying #newtwitter 2 see if THIS is all #FUBAR too,2716884583,18547
"Okay, I feel welcomed to #NewTwitter, read up on what's new, left preview and came back, closed the blue bar 4 times. WHY WON'T IT GO AWAY?",2716884080,18547
btw #newtwitter? you DM notification SUCKS,2716879759,18547
"okay  i have to admit, #newtwitter is pretty cool actually. almost a bit too much going on but generally cool. i prefer #ubertwitter tho",2716872296,18547
#newtwitter!!! gonna take some getting used to...,2716872189,18547
Uh uh uh...just trying to use this #NewTwitter ...,2716871007,18547
the #newtwitter is complicated!,2716870729,18547
#NewTwitter = New background image. Update yours like I updated mine.,2716867467,18547
RT @617Max: I just got the #NewTwitter ... My questions is: how the hell do I revert back to the #OldTwitter?,2716867254,18547
#newtwitter Seems a bit confusing...,2716866812,18547
"So, I fall off the social media grid for a little while and come back to #newtwitter.  Hmmm...jury's out.",2716865710,18547
@ShannonKiff #newtwitter rocks! GTFO Twitter :'l x,2716864659,18547
Where are my tweets?! Not gonna lie; #newtwitter kind of sucks.,2716863936,18547
@iNhoom Did u got the #newtwitter? kk I saw yout mention today...So late! I hope now u are enjoying ur #newtwitter!,2716857368,18547
I just love #NewTwitter........,2716856576,18547
On #NewTwitter looking for the setting where you it will just load up those new tweets and not just tell you you have N new tweets...,2716855833,18547
"@tw1tt3rart  nice, i love the art !! #newtwitter",2716853849,18547
#newtwitter? Eh.,2716853740,18547
"argh #newtwitter where did my ""reply"" & ""retweet"" buttons go??",2716851209,18547
"The #newtwitter Is Ji Aight,, If U Use It Right",2716851043,18547
RT @Joffff: #NewTwitter would be even better for me if it let me switch between my twitter accounts!,2716849514,18547
Damn you #newtwitter why do you have to be so sluggish?,2716848531,18547
#NewTwitter doesn't seem to have the kinks worked out yet. I can't click on messages at times and my timeline isn't showing my tweets. #lam,2716848472,18547
#myweakness pornstars on the #newtwitter they are real people with lives who happen to spend time on twitter,2716847349,18547
#NewTwitter would be even better for me if it let me switch between my twitter accounts!,2716846763,18547
"Happens in IE also. #newtwitter once you hover over the control & click on it, the popup stays, no matter what you http://twitpic.com/2x2gj",2716845450,18547
Never noticed that the #newtwitter looks like Apple's latest Webmail ?  And that some UI Elements were in the iPhone App first (bluedots),2716843659,18547
Tweet tweet #newtwitter!,2716843505,18547
I like #NewTwitter.........,2716842652,18547
"dear @twitter, i dun like ya fuckery #newtwitter i cant find the reply button nor anythin else it dun mek no sense ...",2716842563,18547
I don't want to go back to #newtwitter! GTFO stupid blue thing at the top of my page!,2716840865,18547
"Finally got the #newtwitter. Jeez, it took long enough. Is this IT?",2716837615,18547
I'm starting to get used to #newtwitter @KayRhythm,2716836490,18547
"Not too sure about this #newtwitter ... I like it, but it needs work.  To my right it says my last tweet was 16 (cont) http://tl.gd/6eu9vm",2716831085,18547
I like #NewTwitter :-),2716828525,18547
: so I finally have #newtwitter. it's about time. I like it lots.,2716827793,18547
i like #newtwitter at last...:),2716827232,18547
"@lsofd to find someone new just use the search box. For someone you follow, the #newtwitter autocompletes names after the @",2716825206,18547
#newtwitter iss gay,2716824871,18547
#newtwitter has a number of features that would be most useful to me... It is easier to keep up with conversations and that sort of thing..,2716824686,18547
love the fact you can open more than 1 profle & say something... #newtwitter,2716822409,18547
Horrível! #newtwitter,2716822009,18547
Pumped for @powertwitter's upcoming #newtwitter release! happy @twitter is allowing #userscripts on the new platform!,2716821988,18547
RT @KingNerd64: there should be a #newtwitter for mobile... #imjustsayin,2716821978,18547
RT @MzKhalifa1: #NewTwitter #Fail Im squintin tryna see my timeline!,2716819492,18547
#NewTwitter needs to get it's shit together and fix my @ replies. SERIOUSLY!,2716818201,18547
Looking at this #newtwitter preview right now... I think I like it.,2716818173,18547
Loves the #newtwitter,2716817391,18547
#newtwitter doesn't want to work for me right now. The one time I'm relying on it to work. Thanks.,2716815648,18547
#NewTwitter #Fail Im squintin tryna see my timeline!,2716815024,18547
"Thank you, #newtwitter , for massacring my bio joke.",2716808710,18547
@aRiaDNaSP and i have #newtwitter 2,2716808289,18547
there should be a #newtwitter for mobile... #imjustsayin,2716807659,18547
the #newtwitter aint that bad,2716807437,18547
I am avoiding twitter because I really don't like the new verson at all #newtwitter I hope Twitter reads this.,2716807155,18547
no i use tweetdeck RT @aRiaDNaSP: @salmanSP aaaaaaaaaaaa...THANK U... i have di #newtwitter dats y i'm so late,2716806500,18547
"@jillosopher @Nanmac3109 (like the Emperor in Return of the Jedi) ""Good....good."" J/k, lol! Yeah, #newtwitter SUCKS!",2716805050,18547
I'm actually growing to like the #NewTwitter :-$,2716803065,18547
RT @johntmeyer: This is helpful designers. RT @9clouds: How to Create a Background for the #NewTwitter - by @akcolgan http://bit.ly/aBoIJ6,2716802500,18547
DROGA. sem querer to no #newtwitter,2716801562,18547
 #NEWTWITTER,2716799722,18547
I'm going to give #NewTwitter another try :),2716798426,18547
@jillianwalker I hate #NewTwitter. Too much doesn't work properly yet!,2716797954,18547
@Snowbear checked the source code at the browser. It's not there so it's server side #newtwitter,2716797594,18547
FINALLY. Hello #newtwitter :D,2716796598,18547
"My only gripe with #newtwitter (I rarely use the web interface anyway) is that the ""your tweets, retweeted"" category is out of whack.",2716794395,18547
#NewTwitter on !,2716793486,18547
